════════════════════════════════════════════════════════════════════════════════════════════════════
REPORTE DE MENSAJES - SNU: 019929bf-ee7e-7364-b808-26f24f353a5b
════════════════════════════════════════════════════════════════════════════════════════════════════

📊 Resumen:
  • Total de mensajes: 409
  • Rango temporal: 2026-01-21 12:29:01.331 → 2026-01-26 03:06:29.576
  • Dispositivos únicos (SNU): 1

────────────────────────────────────────────────────────────────────────────────────────────────────

Timestamp               | Topic                                              | SID          | TSP          | LOG  | DVS  | LID      | STS      | LGC       | XST    | NST    | RSS 
2026-01-21 13:05:54.419 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768997086   | 1    | 3    | N/A      | 5590     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:56.467 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768997146   | 1    | 3    | N/A      | 5650     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:58.536 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768997207   | 1    | 3    | N/A      | 5711     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:00.694 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768997267   | 1    | 3    | N/A      | 5771     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:02.917 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768997327   | 1    | 3    | N/A      | 5831     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:04.856 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768997388   | 1    | 3    | N/A      | 5892     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:07.014 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768997448   | 1    | 3    | N/A      | 5952     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:09.084 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768997509   | 1    | 3    | N/A      | 6013     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:11.162 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768997569   | 1    | 3    | N/A      | 6073     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:13.271 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768997629   | 1    | 3    | N/A      | 6133     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:15.512 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768997690   | 1    | 3    | N/A      | 6194     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:17.563 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768997750   | 1    | 3    | N/A      | 6254     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:19.610 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768997810   | 1    | 3    | N/A      | 6314     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:21.732 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768997871   | 1    | 3    | N/A      | 6375     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:23.910 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768997931   | 1    | 3    | N/A      | 6435     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:25.878 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768997992   | 1    | 3    | N/A      | 6496     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:27.978 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768998052   | 1    | 3    | N/A      | 6556     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:30.140 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768998112   | 1    | 3    | N/A      | 6616     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:32.220 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768998173   | 1    | 3    | N/A      | 6677     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:34.355 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768998233   | 1    | 3    | N/A      | 6737     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:36.505 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768998294   | 1    | 3    | N/A      | 6798     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:38.554 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768998354   | 1    | 3    | N/A      | 6858     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:40.705 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768998414   | 1    | 3    | N/A      | 6918     | 792400    | -200   | 200    | 20  
